Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
1	Spectrogram 1	1	105.230671795	145.887976807	82.3	398.3	4:01:45.231	2017/1/30	SU
2	Spectrogram 1	1	1545.608310490	1598.853016434	99.6	406.9	4:25:45.608	2017/1/30	SU
3	Spectrogram 1	1	2330.055586429	2373.356245637	47.6	359.3	4:38:50.056	2017/1/30	SU
4	Spectrogram 1	1	3705.985732517	3752.055619930	77.9	155.8	5:01:45.986	2017/1/30	SU
5	Spectrogram 1	1	4464.377538695	4506.419457809	69.3	155.8	5:14:24.378	2017/1/30	SU
6	Spectrogram 1	1	4374.881118065	4426.992957925	103.9	138.5	5:12:54.881	2017/1/30	SU
7	Spectrogram 1	1	4711.587184205	4763.069654019	108.2	181.8	5:18:31.587	2017/1/30	SU
8	Spectrogram 1	1	5120.559199301	5164.489228555	77.9	181.8	5:25:20.559	2017/1/30	SD
9	Spectrogram 1	1	5165.622094639	5204.013667483	99.6	359.3	5:26:05.622	2017/1/30	SU
10	Spectrogram 1	1	5817.324872213	5869.940208110	77.9	445.9	5:36:57.325	2017/1/30	SU
11	Spectrogram 1	1	5843.758414171	5900.475461072	82.3	177.5	5:37:23.758	2017/1/30	SD
12	Spectrogram 1	1	6568.237530536	6622.866850583	103.9	177.5	5:49:28.238	2017/1/30	SD
13	Spectrogram 1	1	7419.272607576	7467.104731119	99.6	194.8	6:03:39.273	2017/1/30	SD
14	Spectrogram 1	1	7760.228652482	7821.277547004	90.9	186.1	6:09:20.229	2017/1/30	SD
15	Spectrogram 1	1	8118.117144448	8176.900306802	77.9	194.8	6:15:18.117	2017/1/30	SD
16	Spectrogram 1	1	8505.440334033	8553.901827622	86.6	168.8	6:21:45.440	2017/1/30	SD
17	Spectrogram 1	1	8717.851093701	8763.669233095	73.6	316.0	6:25:17.851	2017/1/30	SU
18	Spectrogram 1	1	8912.489690830	8967.874254933	95.2	177.5	6:28:32.490	2017/1/30	SD
19	Spectrogram 1	1	9305.999933333	9363.650229604	90.9	190.5	6:35:06.000	2017/1/30	SD
20	Spectrogram 1	1	9689.878434728	9745.514746849	90.9	194.8	6:41:29.878	2017/1/30	SD
21	Spectrogram 1	1	9952.866917249	10002.964772960	103.9	385.3	6:45:52.867	2017/1/30	SU
22	Spectrogram 1	1	10067.390340271	10122.649030364	90.9	173.2	6:47:47.390	2017/1/30	SD
23	Spectrogram 1	1	10394.307517949	10449.817956061	90.9	190.5	6:53:14.308	2017/1/30	SD
24	Spectrogram 1	1	10829.280781774	10885.168841914	95.2	181.8	7:00:29.281	2017/1/30	SD
25	Spectrogram 1	1	11258.055869930	11313.188686014	86.6	173.2	7:07:38.056	2017/1/30	SD
26	Spectrogram 1	1	11670.797196503	11724.797146503	86.6	190.5	7:14:30.797	2017/1/30	SD
27	Spectrogram 1	1	12111.095769895	12167.739074091	95.2	186.1	7:21:51.096	2017/1/30	SD
28	Spectrogram 1	1	12971.799117846	13028.316548032	73.6	181.8	7:36:11.799	2017/1/30	SD
29	Spectrogram 1	1	13315.845974359	13372.866900583	95.2	177.5	7:41:55.846	2017/1/30	SD
30	Spectrogram 1	1	13666.909036364	13724.559332634	86.6	186.1	7:47:46.909	2017/1/30	SD
31	Spectrogram 1	1	14397.438083075	14450.431041000	77.9	186.1	7:59:57.438	2017/1/30	SD
32	Spectrogram 1	1	14795.496303963	14853.146600233	90.9	181.8	8:06:35.496	2017/1/30	SD
33	Spectrogram 1	1	15247.006825408	15302.517263520	73.6	216.5	8:14:07.007	2017/1/30	SD
34	Spectrogram 1	1	15674.502752100	15729.761442193	103.9	207.8	8:21:14.503	2017/1/30	SD
35	Spectrogram 1	1	16075.762202797	16129.762152797	103.9	190.5	8:27:55.762	2017/1/30	SD
36	Spectrogram 1	1	16561.006958741	16605.062862005	116.9	220.8	8:36:01.007	2017/1/30	SD
37	Spectrogram 1	1	17010.000000000	17054.559399301	86.6	173.2	8:43:30.000	2017/1/30	SD
38	Spectrogram 1	1	24307.174818531	24358.027918298	86.6	129.9	10:45:07.175	2017/1/30	SU
39	Spectrogram 1	1	46778.475411072	46828.069770746	90.9	402.6	16:59:38.475	2017/1/30	SU
40	Spectrogram 1	1	50180.964787028	50238.111587261	90.9	363.6	17:56:20.965	2017/1/30	SU
41	Spectrogram 1	1	52005.650346270	52061.034910373	95.2	220.8	18:26:45.650	2017/1/30	SU
42	Spectrogram 1	1	53132.284619770	53189.431420003	103.9	419.9	18:45:32.285	2017/1/30	SU
43	Spectrogram 1	1	53481.650329604	53525.454484848	112.6	372.3	18:51:21.650	2017/1/30	SU
44	Spectrogram 1	1	53737.300442541	53777.831873543	90.9	398.3	18:55:37.300	2017/1/30	SU
45	Spectrogram 1	1	54209.076679487	54258.293417133	103.9	424.2	19:03:29.077	2017/1/30	SU
46	Spectrogram 1	1	55223.442751044	55283.107031463	86.6	255.4	19:20:23.443	2017/1/30	SU
47	Spectrogram 1	1	55502.811097319	55548.629236713	103.9	190.5	19:25:02.811	2017/1/30	SD
48	Spectrogram 1	1	55692.880851399	55736.307384615	441.6	523.8	19:28:12.881	2017/1/30	SU
49	Spectrogram 1	1	56152.069687413	56226.461226923	86.6	385.3	19:35:52.070	2017/1/30	SU
50	Spectrogram 1	1	57057.985832517	57120.922837179	82.3	419.9	19:50:57.986	2017/1/30	SU
51	Spectrogram 1	1	57364.615369231	57408.923020513	151.5	398.3	19:56:04.615	2017/1/30	SU
52	Spectrogram 1	1	57973.216654312	58010.097739044	450.2	558.4	20:06:13.217	2017/1/30	SU
53	Spectrogram 1	1	58085.244522611	58125.020709557	134.2	372.3	20:08:05.245	2017/1/30	SU
54	Spectrogram 1	1	58478.363325482	58535.384251706	69.3	376.6	20:14:38.363	2017/1/30	SU
55	Spectrogram 1	1	59269.869158064	59331.547422633	90.9	411.3	20:27:49.869	2017/1/30	SU
