Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Clock Time	Begin Date	pulse train type
1	Spectrogram 1	1	0.629370047	42.545415152	90.9	406.9	4:00:00.629	2017/1/26	SU
2	Spectrogram 1	1	207.314493357	264.083671562	99.6	190.5	4:03:27.314	2017/1/26	SD
3	Spectrogram 1	1	545.538406410	605.202686830	99.6	190.5	4:09:05.538	2017/1/26	SD
4	Spectrogram 1	1	710.307484615	757.006742075	77.9	463.2	4:11:50.307	2017/1/26	SU
5	Spectrogram 1	1	1172.894918881	1229.915845105	82.3	190.5	4:19:32.895	2017/1/26	SD
6	Spectrogram 1	1	1448.772002772	1500.128598576	86.6	350.6	4:24:08.772	2017/1/26	SU
7	Spectrogram 1	1	1550.391522844	1607.538323077	86.6	173.2	4:25:50.392	2017/1/26	SD
8	Spectrogram 1	1	1735.803938578	1779.482219814	121.2	381.0	4:28:55.804	2017/1/26	SU
9	Spectrogram 1	1	1944.629370047	1999.636312121	86.6	177.5	4:32:24.629	2017/1/26	SD
10	Spectrogram 1	1	2678.475294406	2733.733984499	95.2	177.5	4:44:38.475	2017/1/26	SD
11	Spectrogram 1	1	2577.171953027	2626.388690673	90.9	398.3	4:42:57.172	2017/1/26	C
12	Spectrogram 1	1	3068.877137043	3127.534425388	103.9	181.8	4:51:08.877	2017/1/26	SD
13	Spectrogram 1	1	3093.170820843	3151.072865132	116.9	337.7	4:51:33.171	2017/1/26	SU
14	Spectrogram 1	1	3311.310479001	3363.044696833	116.9	372.3	4:55:11.310	2017/1/26	SU
15	Spectrogram 1	1	3431.706266200	3489.356562471	73.6	173.2	4:57:11.706	2017/1/26	SD
16	Spectrogram 1	1	4078.950872145	4128.671105828	77.9	363.6	5:07:58.951	2017/1/26	SU
17	Spectrogram 1	1	3785.137350599	3839.011426589	99.6	355.0	5:03:05.137	2017/1/26	SU
18	Spectrogram 1	1	3847.319111205	3904.843533466	90.9	177.5	5:04:07.319	2017/1/26	SD
19	Spectrogram 1	1	4202.377707511	4260.531499819	86.6	186.1	5:10:02.378	2017/1/26	SD
20	Spectrogram 1	1	4565.957864219	4619.706066200	56.3	385.3	5:16:05.958	2017/1/26	SD
21	Spectrogram 1	1	5023.512745490	5080.785419733	99.6	173.2	5:23:43.513	2017/1/26	SD
22	Spectrogram 1	1	5551.048761189	5608.824931469	95.2	181.8	5:32:31.049	2017/1/26	SD
23	Spectrogram 1	1	5861.958014219	5921.118798601	95.2	194.8	5:37:41.958	2017/1/26	SD
24	Spectrogram 1	1	6088.657105012	6134.097622378	73.6	463.2	5:41:28.657	2017/1/26	SU
25	Spectrogram 1	1	6590.894852214	6636.335369580	216.5	450.2	5:49:50.895	2017/1/26	SU
27	Spectrogram 1	1	7105.494089266	7164.277251620	77.9	432.9	5:58:25.494	2017/1/26	SD
28	Spectrogram 1	1	7544.013750816	7602.671039161	99.6	199.1	6:05:44.014	2017/1/26	SD
29	Spectrogram 1	1	7991.118681935	8048.013734149	82.3	181.8	6:13:11.119	2017/1/26	SD
30	Spectrogram 1	1	7936.666308959	7977.952984018	64.9	393.9	6:12:16.666	2017/1/26	SU
31	Spectrogram 1	1	8296.741226573	8330.475461072	90.9	389.6	6:18:16.741	2017/1/26	SU
32	Spectrogram 1	1	8366.223679720	8421.356495804	95.2	181.8	6:19:26.224	2017/1/26	SD
33	Spectrogram 1	1	8877.200508983	8908.669011314	103.9	372.3	6:27:57.201	2017/1/26	SU
34	Spectrogram 1	1	9076.836687771	9135.997472153	86.6	177.5	6:31:16.837	2017/1/26	SD
35	Spectrogram 1	1	9243.188802681	9282.461493590	225.1	406.9	6:34:03.189	2017/1/26	SU
36	Spectrogram 1	1	9360.017911533	9444.605245799	73.6	346.3	6:36:00.018	2017/1/26	SU
37	Spectrogram 1	1	9546.689067361	9599.682025286	103.9	194.8	6:39:06.689	2017/1/26	SD
38	Spectrogram 1	1	9946.824964802	9999.943796737	103.9	199.1	6:45:46.825	2017/1/26	SD
39	Spectrogram 1	1	10361.103519707	10420.012556071	99.6	190.5	6:52:41.104	2017/1/26	SD
40	Spectrogram 1	1	10637.493714145	10688.472687921	90.9	355.0	6:57:17.494	2017/1/26	SU
41	Spectrogram 1	1	10903.845957692	10950.671089161	90.9	372.3	7:01:43.846	2017/1/26	SU
42	Spectrogram 1	1	11273.160751049	11317.971898368	64.9	376.6	7:07:53.161	2017/1/26	SU
43	Spectrogram 1	1	11398.908886364	11445.859891841	90.9	194.8	7:09:58.909	2017/1/26	SD
44	Spectrogram 1	1	11479.801720953	11536.067403121	86.6	186.1	7:11:19.802	2017/1/26	SD
45	Spectrogram 1	1	11719.258690093	11768.097805711	82.3	385.3	7:15:19.259	2017/1/26	SU
46	Spectrogram 1	1	11833.776399222	11888.153971250	103.9	190.5	7:17:13.776	2017/1/26	SD
47	Spectrogram 1	1	12211.048894522	12260.517380186	103.9	181.8	7:23:31.049	2017/1/26	SD
48	Spectrogram 1	1	12645.566424709	12695.916028438	95.2	385.3	7:30:45.566	2017/1/26	SU
49	Spectrogram 1	1	12857.286508392	12914.055686597	90.9	186.1	7:34:17.287	2017/1/26	SD
50	Spectrogram 1	1	13206.587334266	13248.377505361	64.9	458.9	7:40:06.587	2017/1/26	SU
51	Spectrogram 1	1	13312.447376107	13370.852916434	77.9	173.2	7:41:52.447	2017/1/26	SD
52	Spectrogram 1	1	13343.790004429	13377.524238928	164.5	324.7	7:42:23.790	2017/1/26	SU
53	Spectrogram 1	1	13846.908869697	13887.566174709	186.1	311.7	7:50:46.909	2017/1/26	SU
54	Spectrogram 1	1	13756.595923339	13814.120345600	90.9	190.5	7:49:16.596	2017/1/26	SD
55	Spectrogram 1	1	14211.311870983	14265.815317020	90.9	199.1	7:56:51.312	2017/1/26	SD
56	Spectrogram 1	1	14457.143811192	14502.836076577	95.2	333.3	8:00:57.144	2017/1/26	SU
57	Spectrogram 1	1	14673.524388928	14730.293567133	95.2	225.1	8:04:33.524	2017/1/26	SD
58	Spectrogram 1	1	15032.983913204	15086.606241176	77.9	368.0	8:10:32.984	2017/1/26	SU
59	Spectrogram 1	1	15104.265698834	15159.902010956	99.6	199.1	8:11:44.266	2017/1/26	SD
60	Spectrogram 1	1	15671.328560839	15723.062778671	99.6	389.6	8:21:11.329	2017/1/26	SU
61	Spectrogram 1	1	15863.071327541	15928.651686399	69.3	181.8	8:24:23.071	2017/1/26	SD
62	Spectrogram 1	1	16219.006825408	16276.782995688	82.3	173.2	8:30:19.007	2017/1/26	SD
63	Spectrogram 1	1	16283.328444172	16337.202520163	69.3	294.4	8:31:23.328	2017/1/26	SU
64	Spectrogram 1	1	16664.381967804	16718.004295776	86.6	190.5	8:37:44.382	2017/1/26	SD
65	Spectrogram 1	1	16853.318855799	16910.339782023	77.9	368.0	8:40:53.319	2017/1/26	SU
66	Spectrogram 1	1	17140.347800980	17195.858239091	90.9	177.5	8:45:40.348	2017/1/26	SD
67	Spectrogram 1	1	17480.927418767	17545.500785550	108.2	389.6	8:51:20.927	2017/1/26	SU
68	Spectrogram 1	1	17557.930012587	17615.202686830	82.3	194.8	8:52:37.930	2017/1/26	SD
69	Spectrogram 1	1	17580.587334266	17611.174718531	177.5	329.0	8:53:00.587	2017/1/26	SU
70	Spectrogram 1	1	17812.017671920	17865.891747910	86.6	190.5	8:56:52.018	2017/1/26	SD
71	Spectrogram 1	1	18003.650329604	18045.692248718	95.2	177.5	9:00:03.650	2017/1/26	SD
72	Spectrogram 1	1	18239.412349068	18295.678031235	99.6	190.5	9:03:59.412	2017/1/26	SD
73	Spectrogram 1	1	18130.048867998	18183.293573942	90.9	385.3	9:02:10.049	2017/1/26	SU
74	Spectrogram 1	1	18700.237547203	18752.349387063	99.6	372.3	9:11:40.238	2017/1/26	SU
75	Spectrogram 1	1	18555.482436480	18612.880984732	86.6	190.5	9:09:15.482	2017/1/26	SD
76	Spectrogram 1	1	19274.748609598	19324.846465309	77.9	329.0	9:21:14.749	2017/1/26	SU
77	Spectrogram 1	1	19721.706032867	19773.314376690	95.2	190.5	9:28:41.706	2017/1/26	SD
78	Spectrogram 1	1	21124.824964802	21172.782962354	82.3	181.8	9:52:04.825	2017/1/26	SD
79	Spectrogram 1	1	21208.569939757	21251.492976936	103.9	372.3	9:53:28.570	2017/1/26	SU
