Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
1302	Waveform 1	1	70003.903000000	70037.242000000	29.900	263.600	5.8760	SBNMS_Clips_Bac_3100_20060914_010000_6328s274ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6328s274ms_ch01.aif			Bac_3100	
1302	Spectrogram 1	1	70003.903000000	70037.242000000	29.900	263.600	5.8760	SBNMS_Clips_Bac_3100_20060914_010000_6328s274ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6328s274ms_ch01.aif			Bac_3100	
1308	Waveform 1	1	70294.238000000	70338.632000000	29.900	453.800	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6624s949ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6624s949ms_ch01.aif			Bac_3100	
1308	Spectrogram 1	1	70294.238000000	70338.632000000	29.900	453.800	10.0000	SBNMS_Clips_Bac_3100_20060914_010000_6624s949ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_Bac_3100_20060914_010000_6624s949ms_ch01.aif			Bac_3100	
1310	Waveform 1	1	70391.155000000	70438.073000000	0.000	289.100	12.6455	SBNMS_Clips_minke_pt_20060916_230000_000s626ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20060916_230000_000s626ms_ch01.aif	0.36596		Bac_3100	
1310	Spectrogram 1	1	70391.155000000	70438.073000000	0.000	289.100	12.6455	SBNMS_Clips_minke_pt_20060916_230000_000s626ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20060916_230000_000s626ms_ch01.aif	0.36596		Bac_3100	
1311	Waveform 1	1	70512.126000000	70548.708000000	0.000	289.100	15.1160	SBNMS_Clips_minke_pt_20060928_000000_015s115ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20060928_000000_015s115ms_ch01.aif	0.46222		Bac_3100	
1311	Spectrogram 1	1	70512.126000000	70548.708000000	0.000	289.100	15.1160	SBNMS_Clips_minke_pt_20060928_000000_015s115ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20060928_000000_015s115ms_ch01.aif	0.46222		Bac_3100	
1312	Waveform 1	1	70630.727000000	70676.164000000	0.000	289.100	45.4370	SBNMS_Clips_minke_pt_20060928_000000_083s182ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20060928_000000_083s182ms_ch01.aif	0.48762		Bac_3100	
1312	Spectrogram 1	1	70630.727000000	70676.164000000	0.000	289.100	45.4370	SBNMS_Clips_minke_pt_20060928_000000_083s182ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20060928_000000_083s182ms_ch01.aif	0.48762		Bac_3100	
1313	Waveform 1	1	70737.437000000	70774.568000000	0.000	289.100	15.8360	SBNMS_Clips_minke_pt_20061006_200000_015s836ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20061006_200000_015s836ms_ch01.aif	0.33059		Bac_3100	
1313	Spectrogram 1	1	70737.437000000	70774.568000000	0.000	289.100	15.8360	SBNMS_Clips_minke_pt_20061006_200000_015s836ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20061006_200000_015s836ms_ch01.aif	0.33059		Bac_3100	
1314	Waveform 1	1	70858.670000000	70905.642000000	0.000	289.100	46.9725	SBNMS_Clips_minke_pt_20061006_200000_076s407ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20061006_200000_076s407ms_ch01.aif	0.38891		Bac_3100	
1314	Spectrogram 1	1	70858.670000000	70905.642000000	0.000	289.100	46.9725	SBNMS_Clips_minke_pt_20061006_200000_076s407ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20061006_200000_076s407ms_ch01.aif	0.38891		Bac_3100	
1315	Waveform 1	1	71002.538000000	71052.463000000	0.000	281.300	49.9245	SBNMS_Clips_minke_pt_20061006_203000_143s958ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20061006_203000_143s958ms_ch01.aif	0.39482		Bac_3100	
1315	Spectrogram 1	1	71002.538000000	71052.463000000	0.000	281.300	49.9245	SBNMS_Clips_minke_pt_20061006_203000_143s958ms_ch01.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET04\SBNMS_Clips_minke_pt_20061006_203000_143s958ms_ch01.aif	0.39482		Bac_3100	
