Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Begin Path	score	rating	tags	notes
251	Waveform 1	1	15568.847000000	15590.999000000	71.800	470.000	30.0000	NOPP4_Clips_Bac_3100_20080918_021500_8764s520ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_021500_8764s520ms_ch09.aif			Bac_3100	
251	Spectrogram 1	1	15568.847000000	15590.999000000	71.800	470.000	30.0000	NOPP4_Clips_Bac_3100_20080918_021500_8764s520ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_021500_8764s520ms_ch09.aif			Bac_3100	
252	Waveform 1	1	15650.998000000	15680.733000000	100.900	340.900	29.9995	NOPP4_Clips_Bac_3100_20080918_073000_27327s382ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_073000_27327s382ms_ch09.aif			Bac_3100	
252	Spectrogram 1	1	15650.998000000	15680.733000000	100.900	340.900	29.9995	NOPP4_Clips_Bac_3100_20080918_073000_27327s382ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_073000_27327s382ms_ch09.aif			Bac_3100	
253	Waveform 1	1	15740.733000000	15773.573000000	39.100	348.200	30.0000	NOPP4_Clips_Bac_3100_20080918_073000_27772s253ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_073000_27772s253ms_ch09.aif			Bac_3100	
253	Spectrogram 1	1	15740.733000000	15773.573000000	39.100	348.200	30.0000	NOPP4_Clips_Bac_3100_20080918_073000_27772s253ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_073000_27772s253ms_ch09.aif			Bac_3100	
254	Waveform 1	1	15833.572000000	15866.054000000	50.000	399.100	29.9995	NOPP4_Clips_Bac_3100_20080918_080000_29598s237ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_080000_29598s237ms_ch09.aif			Bac_3100	
254	Spectrogram 1	1	15833.572000000	15866.054000000	50.000	399.100	29.9995	NOPP4_Clips_Bac_3100_20080918_080000_29598s237ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_080000_29598s237ms_ch09.aif			Bac_3100	
255	Waveform 1	1	15926.053000000	15960.908000000	60.900	313.600	29.9995	NOPP4_Clips_Bac_3100_20080918_081500_29804s768ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_081500_29804s768ms_ch09.aif			Bac_3100	
255	Spectrogram 1	1	15926.053000000	15960.908000000	60.900	313.600	29.9995	NOPP4_Clips_Bac_3100_20080918_081500_29804s768ms_ch09.aif	C:\Users\xavier.mouy\Documents\Projects\2021_Minke_detector_Cornell\data\from_denise\MASTER_SOUND_LIBRARY\SET01\NOPP4_Clips_Bac_3100_20080918_081500_29804s768ms_ch09.aif			Bac_3100	
